id,original_title,runtime,title,genre_id,genre_name
9454,EverAfter,121.0,Ever After: A Cinderella Story,10749,Romance
9454,EverAfter,121.0,Ever After: A Cinderella Story,35,Comedy
2055,Open Range,139.0,Open Range,37,Western
1551,Flatliners,115.0,Flatliners,18,Drama
1551,Flatliners,115.0,Flatliners,27,Horror
1551,Flatliners,115.0,Flatliners,878,Science Fiction
1551,Flatliners,115.0,Flatliners,53,Thriller
5902,A Bridge Too Far,175.0,A Bridge Too Far,18,Drama
5902,A Bridge Too Far,175.0,A Bridge Too Far,36,History
5902,A Bridge Too Far,175.0,A Bridge Too Far,10752,War
11460,Red Eye,85.0,Red Eye,27,Horror
11460,Red Eye,85.0,Red Eye,53,Thriller
9358,Final Destination 2,90.0,Final Destination 2,27,Horror
9358,Final Destination 2,90.0,Final Destination 2,9648,Mystery
134,"O Brother, Where Art Thou?",106.0,"O Brother, Where Art Thou?",28,Action
134,"O Brother, Where Art Thou?",106.0,"O Brother, Where Art Thou?",12,Adventure
134,"O Brother, Where Art Thou?",106.0,"O Brother, Where Art Thou?",35,Comedy
22894,Legion,100.0,Legion,27,Horror
134374,Pain & Gain,130.0,Pain & Gain,53,Thriller
134374,Pain & Gain,130.0,Pain & Gain,80,Crime
134374,Pain & Gain,130.0,Pain & Gain,28,Action
1901,In Good Company,109.0,In Good Company,35,Comedy
1901,In Good Company,109.0,In Good Company,18,Drama
1901,In Good Company,109.0,In Good Company,10749,Romance
15028,Clockstoppers,94.0,Clockstoppers,12,Adventure
15028,Clockstoppers,94.0,Clockstoppers,10751,Family
15028,Clockstoppers,94.0,Clockstoppers,878,Science Fiction
15028,Clockstoppers,94.0,Clockstoppers,53,Thriller
11509,Silverado,127.0,Silverado,28,Action
11509,Silverado,127.0,Silverado,80,Crime
11509,Silverado,127.0,Silverado,18,Drama
11509,Silverado,127.0,Silverado,37,Western
7445,Brothers,104.0,Brothers,18,Drama
7445,Brothers,104.0,Brothers,53,Thriller
7445,Brothers,104.0,Brothers,10752,War
17047,Agent Cody Banks 2: Destination London,100.0,Agent Cody Banks 2: Destination London,35,Comedy
62838,New Year's Eve,118.0,New Year's Eve,35,Comedy
62838,New Year's Eve,118.0,New Year's Eve,10749,Romance
2057,Original Sin,118.0,Original Sin,18,Drama
2057,Original Sin,118.0,Original Sin,53,Thriller
2057,Original Sin,118.0,Original Sin,9648,Mystery
2057,Original Sin,118.0,Original Sin,10749,Romance
70436,The Raven,111.0,The Raven,80,Crime
70436,The Raven,111.0,The Raven,53,Thriller
70436,The Raven,111.0,The Raven,9648,Mystery
16784,Welcome to Mooseport,110.0,Welcome to Mooseport,35,Comedy
8011,Highlander III: The Sorcerer,99.0,Highlander: The Final Dimension,28,Action
8011,Highlander III: The Sorcerer,99.0,Highlander: The Final Dimension,14,Fantasy
8011,Highlander III: The Sorcerer,99.0,Highlander: The Final Dimension,878,Science Fiction
31640,Blood and Wine,101.0,Blood and Wine,80,Crime
31640,Blood and Wine,101.0,Blood and Wine,18,Drama
31640,Blood and Wine,101.0,Blood and Wine,53,Thriller
9092,Snow White: A Tale of Terror,100.0,Snow White: A Tale of Terror,14,Fantasy
9092,Snow White: A Tale of Terror,100.0,Snow White: A Tale of Terror,27,Horror
2779,The Curse of the Jade Scorpion,103.0,The Curse of the Jade Scorpion,35,Comedy
2779,The Curse of the Jade Scorpion,103.0,The Curse of the Jade Scorpion,80,Crime
2779,The Curse of the Jade Scorpion,103.0,The Curse of the Jade Scorpion,9648,Mystery
2779,The Curse of the Jade Scorpion,103.0,The Curse of the Jade Scorpion,10749,Romance
2779,The Curse of the Jade Scorpion,103.0,The Curse of the Jade Scorpion,53,Thriller
316002,Accidental Love,100.0,Accidental Love,10749,Romance
316002,Accidental Love,100.0,Accidental Love,35,Comedy
36355,Flipper,95.0,Flipper,12,Adventure
36355,Flipper,95.0,Flipper,10751,Family
238615,Self/less,116.0,Self/less,878,Science Fiction
238615,Self/less,116.0,Self/less,9648,Mystery
238615,Self/less,116.0,Self/less,53,Thriller
1985,The Constant Gardener,129.0,The Constant Gardener,18,Drama
1985,The Constant Gardener,129.0,The Constant Gardener,9648,Mystery
1985,The Constant Gardener,129.0,The Constant Gardener,53,Thriller
615,The Passion of the Christ,127.0,The Passion of the Christ,18,Drama
788,Mrs. Doubtfire,125.0,Mrs. Doubtfire,35,Comedy
788,Mrs. Doubtfire,125.0,Mrs. Doubtfire,18,Drama
788,Mrs. Doubtfire,125.0,Mrs. Doubtfire,10751,Family
380,Rain Man,133.0,Rain Man,18,Drama
13223,Gran Torino,116.0,Gran Torino,18,Drama
10523,W.,131.0,W.,18,Drama
10523,W.,131.0,W.,36,History
8681,Taken,93.0,Taken,28,Action
8681,Taken,93.0,Taken,53,Thriller
239571,The Best of Me,117.0,The Best of Me,18,Drama
239571,The Best of Me,117.0,The Best of Me,10749,Romance
619,The Bodyguard,129.0,The Bodyguard,53,Thriller
619,The Bodyguard,129.0,The Bodyguard,28,Action
619,The Bodyguard,129.0,The Bodyguard,18,Drama
619,The Bodyguard,129.0,The Bodyguard,10402,Music
619,The Bodyguard,129.0,The Bodyguard,10749,Romance
424,Schindler's List,195.0,Schindler's List,18,Drama
424,Schindler's List,195.0,Schindler's List,36,History
424,Schindler's List,195.0,Schindler's List,10752,War
50014,The Help,146.0,The Help,18,Drama
162903,The Fifth Estate,128.0,The Fifth Estate,18,Drama
162903,The Fifth Estate,128.0,The Fifth Estate,53,Thriller
11024,Scooby-Doo 2: Monsters Unleashed,93.0,Scooby-Doo 2: Monsters Unleashed,9648,Mystery
11024,Scooby-Doo 2: Monsters Unleashed,93.0,Scooby-Doo 2: Monsters Unleashed,14,Fantasy
11024,Scooby-Doo 2: Monsters Unleashed,93.0,Scooby-Doo 2: Monsters Unleashed,12,Adventure
11024,Scooby-Doo 2: Monsters Unleashed,93.0,Scooby-Doo 2: Monsters Unleashed,35,Comedy
208763,Viy,127.0,Forbidden Kingdom,53,Thriller
208763,Viy,127.0,Forbidden Kingdom,12,Adventure
208763,Viy,127.0,Forbidden Kingdom,9648,Mystery
208763,Viy,127.0,Forbidden Kingdom,14,Fantasy
6466,Freddy vs. Jason,97.0,Freddy vs. Jason,27,Horror
254024,The Face of an Angel,100.0,The Face of an Angel,53,Thriller
254024,The Face of an Angel,100.0,The Face of an Angel,18,Drama
12589,Jimmy Neutron: Boy Genius,83.0,Jimmy Neutron: Boy Genius,28,Action
12589,Jimmy Neutron: Boy Genius,83.0,Jimmy Neutron: Boy Genius,12,Adventure
12589,Jimmy Neutron: Boy Genius,83.0,Jimmy Neutron: Boy Genius,16,Animation
12589,Jimmy Neutron: Boy Genius,83.0,Jimmy Neutron: Boy Genius,35,Comedy
12589,Jimmy Neutron: Boy Genius,83.0,Jimmy Neutron: Boy Genius,10751,Family
12589,Jimmy Neutron: Boy Genius,83.0,Jimmy Neutron: Boy Genius,14,Fantasy
12589,Jimmy Neutron: Boy Genius,83.0,Jimmy Neutron: Boy Genius,878,Science Fiction
7191,Cloverfield,85.0,Cloverfield,28,Action
7191,Cloverfield,85.0,Cloverfield,53,Thriller
7191,Cloverfield,85.0,Cloverfield,878,Science Fiction
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,88.0,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,878,Science Fiction
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,88.0,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,12,Adventure
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,88.0,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,28,Action
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,88.0,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,35,Comedy
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,88.0,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,10751,Family
117,The Untouchables,119.0,The Untouchables,80,Crime
117,The Untouchables,119.0,The Untouchables,18,Drama
117,The Untouchables,119.0,The Untouchables,36,History
117,The Untouchables,119.0,The Untouchables,53,Thriller
6977,No Country for Old Men,122.0,No Country for Old Men,80,Crime
6977,No Country for Old Men,122.0,No Country for Old Men,18,Drama
6977,No Country for Old Men,122.0,No Country for Old Men,53,Thriller
168530,Ride Along,99.0,Ride Along,28,Action
168530,Ride Along,99.0,Ride Along,35,Comedy
634,Bridget Jones's Diary,97.0,Bridget Jones's Diary,35,Comedy
634,Bridget Jones's Diary,97.0,Bridget Jones's Diary,10749,Romance
634,Bridget Jones's Diary,97.0,Bridget Jones's Diary,18,Drama
392,Chocolat,121.0,Chocolat,35,Comedy
392,Chocolat,121.0,Chocolat,18,Drama
392,Chocolat,121.0,Chocolat,10749,Romance
10327,"Legally Blonde 2: Red, White & Blonde",95.0,"Legally Blonde 2: Red, White & Blonde",35,Comedy
88042,Parental Guidance,104.0,Parental Guidance,35,Comedy
41630,No Strings Attached,107.0,No Strings Attached,35,Comedy
41630,No Strings Attached,107.0,No Strings Attached,10749,Romance
11969,Tombstone,130.0,Tombstone,28,Action
11969,Tombstone,130.0,Tombstone,12,Adventure
11969,Tombstone,130.0,Tombstone,18,Drama
11969,Tombstone,130.0,Tombstone,36,History
11969,Tombstone,130.0,Tombstone,37,Western
2085,Romeo Must Die,115.0,Romeo Must Die,28,Action
2085,Romeo Must Die,115.0,Romeo Must Die,80,Crime
2085,Romeo Must Die,115.0,Romeo Must Die,53,Thriller
794,The Omen,111.0,The Omen,27,Horror
794,The Omen,111.0,The Omen,53,Thriller
9286,Final Destination 3,93.0,Final Destination 3,27,Horror
9286,Final Destination 3,93.0,Final Destination 3,9648,Mystery
77877,The Lucky One,101.0,The Lucky One,18,Drama
77877,The Lucky One,101.0,The Lucky One,10749,Romance
1265,Bridge to Terabithia,96.0,Bridge to Terabithia,12,Adventure
1265,Bridge to Terabithia,96.0,Bridge to Terabithia,18,Drama
1265,Bridge to Terabithia,96.0,Bridge to Terabithia,10751,Family
866,Finding Neverland,106.0,Finding Neverland,18,Drama
175555,A Madea Christmas,100.0,A Madea Christmas,35,Comedy
175555,A Madea Christmas,100.0,A Madea Christmas,18,Drama
75174,The Grey,117.0,The Grey,28,Action
75174,The Grey,117.0,The Grey,18,Drama
75174,The Grey,117.0,The Grey,53,Thriller
11096,Hide and Seek,101.0,Hide and Seek,27,Horror
11096,Hide and Seek,101.0,Hide and Seek,9648,Mystery
11096,Hide and Seek,101.0,Hide and Seek,53,Thriller
8699,Anchorman: The Legend of Ron Burgundy,94.0,Anchorman: The Legend of Ron Burgundy,35,Comedy
769,GoodFellas,145.0,GoodFellas,18,Drama
769,GoodFellas,145.0,GoodFellas,80,Crime
10923,Agent Cody Banks,102.0,Agent Cody Banks,28,Action
11283,Nanny McPhee,97.0,Nanny McPhee,14,Fantasy
11283,Nanny McPhee,97.0,Nanny McPhee,35,Comedy
11283,Nanny McPhee,97.0,Nanny McPhee,10751,Family
111,Scarface,170.0,Scarface,28,Action
111,Scarface,170.0,Scarface,80,Crime
111,Scarface,170.0,Scarface,18,Drama
111,Scarface,170.0,Scarface,53,Thriller
11676,Nothing to Lose,97.0,Nothing to Lose,28,Action
11676,Nothing to Lose,97.0,Nothing to Lose,12,Adventure
11676,Nothing to Lose,97.0,Nothing to Lose,35,Comedy
746,The Last Emperor,163.0,The Last Emperor,18,Drama
746,The Last Emperor,163.0,The Last Emperor,36,History
77866,Contraband,109.0,Contraband,53,Thriller
77866,Contraband,109.0,Contraband,28,Action
77866,Contraband,109.0,Contraband,18,Drama
77866,Contraband,109.0,Contraband,80,Crime
9416,Money Talks,97.0,Money Talks,28,Action
9416,Money Talks,97.0,Money Talks,12,Adventure
9416,Money Talks,97.0,Money Talks,35,Comedy
7345,There Will Be Blood,158.0,There Will Be Blood,18,Drama
14317,The Wild Thornberrys Movie,85.0,The Wild Thornberrys Movie,16,Animation
14317,The Wild Thornberrys Movie,85.0,The Wild Thornberrys Movie,12,Adventure
14317,The Wild Thornberrys Movie,85.0,The Wild Thornberrys Movie,10751,Family
20694,Rugrats Go Wild,84.0,Rugrats Go Wild,16,Animation
20694,Rugrats Go Wild,84.0,Rugrats Go Wild,10751,Family
12277,Undercover Brother,86.0,Undercover Brother,28,Action
12277,Undercover Brother,86.0,Undercover Brother,35,Comedy
9779,The Sisterhood of the Traveling Pants,119.0,The Sisterhood of the Traveling Pants,18,Drama
9779,The Sisterhood of the Traveling Pants,119.0,The Sisterhood of the Traveling Pants,35,Comedy
2140,Kiss of the Dragon,98.0,Kiss of the Dragon,28,Action
2140,Kiss of the Dragon,98.0,Kiss of the Dragon,80,Crime
2140,Kiss of the Dragon,98.0,Kiss of the Dragon,53,Thriller
12620,The House Bunny,97.0,The House Bunny,10749,Romance
12620,The House Bunny,97.0,The House Bunny,35,Comedy
14177,Beauty Shop,105.0,Beauty Shop,35,Comedy
14177,Beauty Shop,105.0,Beauty Shop,10749,Romance
198185,Million Dollar Arm,124.0,Million Dollar Arm,18,Drama
227156,The Giver,94.0,The Giver,18,Drama
227156,The Giver,94.0,The Giver,878,Science Fiction
10735,What a Girl Wants,105.0,What a Girl Wants,35,Comedy
11351,Jeepers Creepers 2,104.0,Jeepers Creepers 2,27,Horror
11351,Jeepers Creepers 2,104.0,Jeepers Creepers 2,53,Thriller
10030,Good Luck Chuck,101.0,Good Luck Chuck,35,Comedy
10030,Good Luck Chuck,101.0,Good Luck Chuck,18,Drama
10030,Good Luck Chuck,101.0,Good Luck Chuck,10749,Romance
10623,Cradle 2 the Grave,101.0,Cradle 2 the Grave,28,Action
10623,Cradle 2 the Grave,101.0,Cradle 2 the Grave,80,Crime
10623,Cradle 2 the Grave,101.0,Cradle 2 the Grave,18,Drama
590,The Hours,114.0,The Hours,18,Drama
9655,She's the Man,105.0,She's the Man,35,Comedy
9655,She's the Man,105.0,She's the Man,18,Drama
9655,She's the Man,105.0,She's the Man,10751,Family
9655,She's the Man,105.0,She's the Man,10749,Romance
1268,Mr. Bean's Holiday,90.0,Mr. Bean's Holiday,10751,Family
1268,Mr. Bean's Holiday,90.0,Mr. Bean's Holiday,35,Comedy
11237,Anacondas: The Hunt for the Blood Orchid,97.0,Anacondas: The Hunt for the Blood Orchid,12,Adventure
11237,Anacondas: The Hunt for the Blood Orchid,97.0,Anacondas: The Hunt for the Blood Orchid,28,Action
11237,Anacondas: The Hunt for the Blood Orchid,97.0,Anacondas: The Hunt for the Blood Orchid,27,Horror
11237,Anacondas: The Hunt for the Blood Orchid,97.0,Anacondas: The Hunt for the Blood Orchid,878,Science Fiction
11237,Anacondas: The Hunt for the Blood Orchid,97.0,Anacondas: The Hunt for the Blood Orchid,53,Thriller
190955,Blood Ties,128.0,Blood Ties,53,Thriller
190955,Blood Ties,128.0,Blood Ties,80,Crime
190955,Blood Ties,128.0,Blood Ties,18,Drama
5123,August Rush,114.0,August Rush,18,Drama
4518,Elizabeth,124.0,Elizabeth,18,Drama
4518,Elizabeth,124.0,Elizabeth,36,History
11932,Bride of Chucky,89.0,Bride of Chucky,27,Horror
11932,Bride of Chucky,89.0,Bride of Chucky,35,Comedy
11165,Tora! Tora! Tora!,144.0,Tora! Tora! Tora!,36,History
11165,Tora! Tora! Tora!,144.0,Tora! Tora! Tora!,28,Action
11165,Tora! Tora! Tora!,144.0,Tora! Tora! Tora!,18,Drama
11165,Tora! Tora! Tora!,144.0,Tora! Tora! Tora!,12,Adventure
11165,Tora! Tora! Tora!,144.0,Tora! Tora! Tora!,10752,War
6116,Spice World,93.0,Spice World,12,Adventure
6116,Spice World,93.0,Spice World,14,Fantasy
6116,Spice World,93.0,Spice World,18,Drama
6116,Spice World,93.0,Spice World,35,Comedy
6116,Spice World,93.0,Spice World,10402,Music
57431,The Sitter,81.0,The Sitter,35,Comedy
21724,Dance Flick,83.0,Dance Flick,28,Action
21724,Dance Flick,83.0,Dance Flick,35,Comedy
21724,Dance Flick,83.0,Dance Flick,10402,Music
278,The Shawshank Redemption,142.0,The Shawshank Redemption,18,Drama
278,The Shawshank Redemption,142.0,The Shawshank Redemption,80,Crime
9290,Crocodile Dundee in Los Angeles,92.0,Crocodile Dundee in Los Angeles,12,Adventure
9290,Crocodile Dundee in Los Angeles,92.0,Crocodile Dundee in Los Angeles,35,Comedy
11543,Kingpin,113.0,Kingpin,35,Comedy
284536,The Gambler,111.0,The Gambler,53,Thriller
284536,The Gambler,111.0,The Gambler,80,Crime
284536,The Gambler,111.0,The Gambler,18,Drama
152737,August: Osage County,121.0,August: Osage County,35,Comedy
152737,August: Osage County,121.0,August: Osage County,18,Drama
13374,Ice Princess,98.0,Ice Princess,18,Drama
13374,Ice Princess,98.0,Ice Princess,35,Comedy
13374,Ice Princess,98.0,Ice Princess,10751,Family
8976,A Lot Like Love,107.0,A Lot Like Love,35,Comedy
319888,Eddie the Eagle,106.0,Eddie the Eagle,35,Comedy
319888,Eddie the Eagle,106.0,Eddie the Eagle,18,Drama
319888,Eddie the Eagle,106.0,Eddie the Eagle,36,History
9469,He Got Game,136.0,He Got Game,18,Drama
1909,Don Juan DeMarco,97.0,Don Juan DeMarco,10749,Romance
1909,Don Juan DeMarco,97.0,Don Juan DeMarco,18,Drama
1909,Don Juan DeMarco,97.0,Don Juan DeMarco,35,Comedy
22971,Dear John,115.0,Dear John,18,Drama
22971,Dear John,115.0,Dear John,10749,Romance
22971,Dear John,115.0,Dear John,10752,War
34813,The Losers,97.0,The Losers,28,Action
34813,The Losers,97.0,The Losers,12,Adventure
34813,The Losers,97.0,The Losers,80,Crime
34813,The Losers,97.0,The Losers,9648,Mystery
34813,The Losers,97.0,The Losers,53,Thriller
46261,Don't Be Afraid of the Dark,99.0,Don't Be Afraid of the Dark,14,Fantasy
46261,Don't Be Afraid of the Dark,99.0,Don't Be Afraid of the Dark,27,Horror
46261,Don't Be Afraid of the Dark,99.0,Don't Be Afraid of the Dark,53,Thriller
10431,War,103.0,War,28,Action
10431,War,103.0,War,53,Thriller
10431,War,103.0,War,80,Crime
8051,Punch-Drunk Love,95.0,Punch-Drunk Love,35,Comedy
8051,Punch-Drunk Love,95.0,Punch-Drunk Love,18,Drama
8051,Punch-Drunk Love,95.0,Punch-Drunk Love,10749,Romance
9352,EuroTrip,93.0,EuroTrip,35,Comedy
10167,Half Past Dead,98.0,Half Past Dead,80,Crime
10167,Half Past Dead,98.0,Half Past Dead,28,Action
10167,Half Past Dead,98.0,Half Past Dead,53,Thriller
18147,Unaccompanied Minors,90.0,Unaccompanied Minors,35,Comedy
18147,Unaccompanied Minors,90.0,Unaccompanied Minors,10751,Family
17170,"Bright Lights, Big City",107.0,"Bright Lights, Big City",18,Drama
18975,The Adventures of Pinocchio,90.0,The Adventures of Pinocchio,16,Animation
18975,The Adventures of Pinocchio,90.0,The Adventures of Pinocchio,10751,Family
18975,The Adventures of Pinocchio,90.0,The Adventures of Pinocchio,14,Fantasy
15487,The Greatest Game Ever Played,120.0,The Greatest Game Ever Played,18,Drama
15487,The Greatest Game Ever Played,120.0,The Greatest Game Ever Played,10751,Family
22825,The Box,115.0,The Box,53,Thriller
22825,The Box,115.0,The Box,878,Science Fiction
11152,The Ruins,91.0,The Ruins,18,Drama
11152,The Ruins,91.0,The Ruins,27,Horror
1831,The Next Best Thing,108.0,The Next Best Thing,35,Comedy
43931,My Soul to Take,107.0,My Soul to Take,18,Drama
43931,My Soul to Take,107.0,My Soul to Take,27,Horror
43931,My Soul to Take,107.0,My Soul to Take,9648,Mystery
43931,My Soul to Take,107.0,My Soul to Take,53,Thriller
10591,The Girl Next Door,108.0,The Girl Next Door,35,Comedy
10861,Maximum Risk,100.0,Maximum Risk,28,Action
10861,Maximum Risk,100.0,Maximum Risk,12,Adventure
10861,Maximum Risk,100.0,Maximum Risk,53,Thriller
12770,Stealing Harvard,85.0,Stealing Harvard,28,Action
12770,Stealing Harvard,85.0,Stealing Harvard,35,Comedy
12770,Stealing Harvard,85.0,Stealing Harvard,18,Drama
276907,Legend,131.0,Legend,80,Crime
276907,Legend,131.0,Legend,53,Thriller
10074,Hot Rod,88.0,Hot Rod,28,Action
10074,Hot Rod,88.0,Hot Rod,35,Comedy
65055,Shark Night,91.0,Shark Night,27,Horror
65055,Shark Night,91.0,Shark Night,53,Thriller
10397,Angela's Ashes,145.0,Angela's Ashes,18,Drama
200505,Draft Day,109.0,Draft Day,18,Drama
11954,Lifeforce,116.0,Lifeforce,14,Fantasy
11954,Lifeforce,116.0,Lifeforce,27,Horror
11954,Lifeforce,116.0,Lifeforce,878,Science Fiction
11954,Lifeforce,116.0,Lifeforce,53,Thriller
60309,The Conspirator,122.0,The Conspirator,80,Crime
60309,The Conspirator,122.0,The Conspirator,18,Drama
60309,The Conspirator,122.0,The Conspirator,36,History
9787,Lords of Dogtown,107.0,Lords of Dogtown,18,Drama
293646,The 33,120.0,The 33,18,Drama
293646,The 33,120.0,The 33,36,History
6978,Big Trouble in Little China,99.0,Big Trouble in Little China,28,Action
6978,Big Trouble in Little China,99.0,Big Trouble in Little China,12,Adventure
6978,Big Trouble in Little China,99.0,Big Trouble in Little China,35,Comedy
6978,Big Trouble in Little China,99.0,Big Trouble in Little China,14,Fantasy
133698,Un Plan parfait,104.0,Fly Me to the Moon,35,Comedy
133698,Un Plan parfait,104.0,Fly Me to the Moon,10749,Romance
59440,Warrior,140.0,Warrior,28,Action
59440,Warrior,140.0,Warrior,18,Drama
1770,Michael Collins,132.0,Michael Collins,18,Drama
1770,Michael Collins,132.0,Michael Collins,53,Thriller
10655,Gettysburg,254.0,Gettysburg,10752,War
10655,Gettysburg,254.0,Gettysburg,18,Drama
10655,Gettysburg,254.0,Gettysburg,36,History
8988,Stop-Loss,113.0,Stop-Loss,18,Drama
8988,Stop-Loss,113.0,Stop-Loss,10752,War
15992,Abandon,99.0,Abandon,18,Drama
15992,Abandon,99.0,Abandon,9648,Mystery
15992,Abandon,99.0,Abandon,53,Thriller
17707,Brokedown Palace,100.0,Brokedown Palace,18,Drama
17707,Brokedown Palace,100.0,Brokedown Palace,53,Thriller
77883,The Possession,92.0,The Possession,27,Horror
77883,The Possession,92.0,The Possession,53,Thriller
40001,Mrs. Winterbourne,105.0,Mrs. Winterbourne,35,Comedy
40001,Mrs. Winterbourne,105.0,Mrs. Winterbourne,10749,Romance
40001,Mrs. Winterbourne,105.0,Mrs. Winterbourne,18,Drama
64639,Straw Dogs,110.0,Straw Dogs,18,Drama
64639,Straw Dogs,110.0,Straw Dogs,53,Thriller
9903,The Hoax,116.0,The Hoax,35,Comedy
9903,The Hoax,116.0,The Hoax,18,Drama
21338,Stone Cold,92.0,Stone Cold,28,Action
21338,Stone Cold,92.0,Stone Cold,80,Crime
21338,Stone Cold,92.0,Stone Cold,53,Thriller
20766,The Road,111.0,The Road,12,Adventure
20766,The Road,111.0,The Road,18,Drama
24264,Sheena,117.0,Sheena,28,Action
24264,Sheena,117.0,Sheena,12,Adventure
24264,Sheena,117.0,Sheena,35,Comedy
24264,Sheena,117.0,Sheena,14,Fantasy
24264,Sheena,117.0,Sheena,878,Science Fiction
19803,Underclassman,95.0,Underclassman,28,Action
19803,Underclassman,95.0,Underclassman,35,Comedy
20309,Say It Isn't So,95.0,Say It Isn't So,35,Comedy
20309,Say It Isn't So,95.0,Say It Isn't So,10749,Romance
9912,The World's Fastest Indian,127.0,The World's Fastest Indian,18,Drama
9067,Tank Girl,98.0,Tank Girl,28,Action
9067,Tank Girl,98.0,Tank Girl,35,Comedy
9067,Tank Girl,98.0,Tank Girl,14,Fantasy
9067,Tank Girl,98.0,Tank Girl,878,Science Fiction
27360,King's Ransom,95.0,King's Ransom,35,Comedy
27360,King's Ransom,95.0,King's Ransom,80,Crime
8338,Blindness,121.0,Blindness,18,Drama
8338,Blindness,121.0,Blindness,9648,Mystery
8338,Blindness,121.0,Blindness,878,Science Fiction
8338,Blindness,121.0,Blindness,53,Thriller
168705,BloodRayne,95.0,BloodRayne,28,Action
168705,BloodRayne,95.0,BloodRayne,12,Adventure
168705,BloodRayne,95.0,BloodRayne,14,Fantasy
168705,BloodRayne,95.0,BloodRayne,27,Horror
72113,Carnage,80.0,Carnage,35,Comedy
72113,Carnage,80.0,Carnage,18,Drama
9729,Where the Truth Lies,107.0,Where the Truth Lies,18,Drama
9729,Where the Truth Lies,107.0,Where the Truth Lies,9648,Mystery
9729,Where the Truth Lies,107.0,Where the Truth Lies,53,Thriller
94352,Cirque du Soleil: Worlds Away,91.0,Cirque du Soleil: Worlds Away,14,Fantasy
94352,Cirque du Soleil: Worlds Away,91.0,Cirque du Soleil: Worlds Away,10751,Family
22256,Without Limits,117.0,Without Limits,18,Drama
12404,Me and Orson Welles,114.0,Me and Orson Welles,35,Comedy
12404,Me and Orson Welles,114.0,Me and Orson Welles,18,Drama
12404,Me and Orson Welles,114.0,Me and Orson Welles,10749,Romance
152742,La migliore offerta,124.0,The Best Offer,18,Drama
152742,La migliore offerta,124.0,The Best Offer,10749,Romance
152742,La migliore offerta,124.0,The Best Offer,80,Crime
152742,La migliore offerta,124.0,The Best Offer,9648,Mystery
11699,The Bad Lieutenant: Port of Call - New Orleans,122.0,The Bad Lieutenant: Port of Call - New Orleans,18,Drama
11699,The Bad Lieutenant: Port of Call - New Orleans,122.0,The Bad Lieutenant: Port of Call - New Orleans,80,Crime
49953,Sammy's avonturen: De geheime doorgang,88.0,A Turtle's Tale: Sammy's Adventures,16,Animation
49953,Sammy's avonturen: De geheime doorgang,88.0,A Turtle's Tale: Sammy's Adventures,10751,Family
48034,Les petits mouchoirs,154.0,Little White Lies,35,Comedy
48034,Les petits mouchoirs,154.0,Little White Lies,18,Drama
39845,Love Ranch,117.0,Love Ranch,18,Drama
25353,La véritable histoire du Chat Botté,82.0,The True Story of Puss 'n Boots,10751,Family
25353,La véritable histoire du Chat Botté,82.0,The True Story of Puss 'n Boots,12,Adventure
25353,La véritable histoire du Chat Botté,82.0,The True Story of Puss 'n Boots,16,Animation
36696,Белка и Стрелка. Звёздные собаки,85.0,Space Dogs,10751,Family
36696,Белка и Стрелка. Звёздные собаки,85.0,Space Dogs,16,Animation
109091,The Counselor,117.0,The Counselor,53,Thriller
109091,The Counselor,117.0,The Counselor,80,Crime
109091,The Counselor,117.0,The Counselor,18,Drama
38543,Ironclad,121.0,Ironclad,10749,Romance
38543,Ironclad,121.0,Ironclad,12,Adventure
38543,Ironclad,121.0,Ironclad,28,Action
38543,Ironclad,121.0,Ironclad,36,History
33157,Waterloo,128.0,Waterloo,36,History
33157,Waterloo,128.0,Waterloo,28,Action
33157,Waterloo,128.0,Waterloo,18,Drama
290864,一個人的武林,100.0,Kung Fu Jungle,80,Crime
290864,一個人的武林,100.0,Kung Fu Jungle,28,Action
290864,一個人的武林,100.0,Kung Fu Jungle,53,Thriller
242166,Red Sky,100.0,Red Sky,28,Action
242166,Red Sky,100.0,Red Sky,53,Thriller
859,Dangerous Liaisons,119.0,Dangerous Liaisons,18,Drama
859,Dangerous Liaisons,119.0,Dangerous Liaisons,10749,Romance
83770,On the Road,137.0,On the Road,12,Adventure
83770,On the Road,137.0,On the Road,18,Drama
168,Star Trek IV: The Voyage Home,119.0,Star Trek IV: The Voyage Home,878,Science Fiction
168,Star Trek IV: The Voyage Home,119.0,Star Trek IV: The Voyage Home,12,Adventure
1246,Rocky Balboa,102.0,Rocky Balboa,18,Drama
4233,Scream 2,120.0,Scream 2,27,Horror
4233,Scream 2,120.0,Scream 2,9648,Mystery
174751,Jane Got a Gun,98.0,Jane Got a Gun,28,Action
174751,Jane Got a Gun,98.0,Jane Got a Gun,18,Drama
174751,Jane Got a Gun,98.0,Jane Got a Gun,37,Western
184098,Think Like a Man Too,105.0,Think Like a Man Too,35,Comedy
184098,Think Like a Man Too,105.0,Think Like a Man Too,10749,Romance
